,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
3291006,2020-01-25 19:00:19 UTC,cart,5692585,1487580013841613016,,estel,5.79,593183859,0710f4be-b742-4646-ab03-eb9a86c64c57
3291459,2020-01-25 19:03:33 UTC,cart,5898244,1487580007634043851,,de.lux,1.27,601241025,2042cde1-196b-4e5f-be11-8771470fb903
3293406,2020-01-25 19:16:47 UTC,view,5700047,1487580009286598681,,runail,0.4,606061125,2c4f6bb7-3d9a-4077-a4b4-fa260dc53db9
3293750,2020-01-25 19:19:19 UTC,view,5773371,1487580005134238553,,runail,2.62,592325916,94d80388-70a2-4fbb-a94c-8d370148ec4c
3293875,2020-01-25 19:20:09 UTC,view,5823468,1487580004916134735,,,3.65,576945621,6af8c1af-f725-45d3-8110-f3e355016991
3293902,2020-01-25 19:20:23 UTC,view,5809910,1602943681873052386,,grattol,5.24,484961283,66b273a2-f2c4-4a6b-a97d-fe95df98a107
3293935,2020-01-25 19:20:34 UTC,view,5839677,1487580005671109489,,masura,2.37,515142357,25fd4e52-2832-4e24-a1f4-9d51c432823b
3294528,2020-01-25 19:24:41 UTC,remove_from_cart,5687288,1487580012952420523,,shary,3.57,416310307,1b5d0d69-6c41-48f2-89b2-bf2b31642989
3294720,2020-01-25 19:25:42 UTC,view,5837619,1487580007675986893,,,1.75,603283135,9a475959-7dfe-4c8d-8570-249e12e71d2d
3295296,2020-01-25 19:29:16 UTC,view,5853439,2141560642253881670,,profhenna,10.87,604955200,6ed5b429-73ab-4819-af2e-9e3a32bcf75e
3295519,2020-01-25 19:30:25 UTC,view,5818392,1487580007675986893,,bpw.style,1.59,601241025,2042cde1-196b-4e5f-be11-8771470fb903
3295623,2020-01-25 19:31:02 UTC,remove_from_cart,5906108,1487580007675986893,,bpw.style,1.27,601241025,2042cde1-196b-4e5f-be11-8771470fb903
3296268,2020-01-25 19:35:01 UTC,view,5840114,1897124478404526487,,runail,3.17,523103101,3a8096ca-4e68-4ba9-b8b8-1ffd7fb8e33d
3296583,2020-01-25 19:37:06 UTC,view,5857017,1487580005134238553,,runail,3.17,604527706,550e7553-bd0c-481c-98ba-54544c64cce9
3297370,2020-01-25 19:42:53 UTC,purchase,5910104,1487580007675986893,,,1.59,497495406,6a3c55fb-1746-4088-8948-c23df0a10a97
3297390,2020-01-25 19:43:02 UTC,view,5908285,1487580007675986893,,,1.43,601241025,2042cde1-196b-4e5f-be11-8771470fb903
3297525,2020-01-25 19:44:13 UTC,cart,5921156,1487580011534745720,,bielenda,2.86,457369619,c398faa8-8040-4e02-b695-1bc4a6922df7
3297685,2020-01-25 19:45:43 UTC,purchase,5809267,1487580007675986893,,bpw.style,0.79,594485855,ef032f85-eb2a-46f0-a22d-16435c85a1a5
3297813,2020-01-25 19:46:36 UTC,view,24345,1487580013086638258,,depilflax,9.44,476846754,f95cccdc-d060-4a4c-816b-6295e3ed95c1
3298210,2020-01-25 19:49:36 UTC,remove_from_cart,5853696,1487580005671109489,,masura,2.37,530592025,cf981f0c-be49-486b-b8c6-7ceaf49c7ed7
3298340,2020-01-25 19:50:25 UTC,view,5804293,1487580005411062629,,cnd,14.13,583965620,e0e13f5a-5570-44f9-a65d-ed8200628a8b
3298516,2020-01-25 19:51:30 UTC,remove_from_cart,5814046,1487580005092295511,,grattol,6.27,549257213,348c0594-8ffd-4ae9-b2e6-31ae34fdff64
3299925,2020-01-25 20:02:42 UTC,view,5832485,1487580007675986893,,de.lux,1.59,429433788,3cbf6b9b-c162-49d1-b137-d764353df64e
3300328,2020-01-25 20:06:25 UTC,view,5725945,1487580010645553231,,,150.79,606077820,035e4b26-adcb-4b56-979d-b1021835c6ba
3300451,2020-01-25 20:07:13 UTC,cart,5910991,1487580005092295511,,runail,4.44,606076165,4177ab88-8579-4893-aad0-ef5dd6cec6e8
3300679,2020-01-25 20:09:02 UTC,remove_from_cart,5859329,1487580007675986893,,,1.75,182284336,0f9179fc-57b0-4002-b86f-6a0065e0a698
3301359,2020-01-25 20:14:19 UTC,remove_from_cart,5823773,1487580008263189483,,estel,2.38,388018099,843d560b-2069-4a0d-68af-f767f5341312
3301460,2020-01-25 20:15:03 UTC,view,5802440,2151191070908613477,,,2.16,606077889,21c2e963-9c24-441c-a1b9-039e96113e09
3302324,2020-01-25 20:21:08 UTC,view,5739358,1487580005671109489,,masura,3.63,439873339,f73e8ac8-7975-4275-afa3-4838772b9fa3
3303125,2020-01-25 20:26:58 UTC,cart,5916486,1487580013279576251,,relouis,4.13,482968143,ab710afb-db09-470b-a3f5-d5401ad51703
3303755,2020-01-25 20:32:11 UTC,purchase,5894906,1487580010100293687,,jessnail,1.1,547926033,ad56ebcb-f404-4c90-9594-8a501cb7b6ae
3303975,2020-01-25 20:34:06 UTC,view,5694162,1487580007952810971,,yoko,20.0,606062372,6a311f0d-f8bc-4e94-a935-a6d10a6e5a58
3304094,2020-01-25 20:35:15 UTC,cart,24388,1487580009202712597,,depilflax,6.11,571946756,081a3cab-09d9-474d-8728-53fcba2bfa01
3304278,2020-01-25 20:36:50 UTC,remove_from_cart,5836496,2151191071051219817,,nagaraku,4.76,575127047,d3c30a6d-3e9c-45d9-99c5-db331894ee0e
3304475,2020-01-25 20:38:09 UTC,cart,5881773,2084144451428549153,,,2.05,606079865,8be23bfa-3b97-4537-bd7d-d40bb3f8743f
3304810,2020-01-25 20:40:46 UTC,remove_from_cart,5903736,1487580007675986893,,,1.59,599249113,0bb25d7a-8e68-4a0e-9e1d-64fa92c92440
3305030,2020-01-25 20:42:24 UTC,view,5873655,1487580006300255120,,strong,180.95,408991041,11e0360c-8055-400b-870e-1affcb98d542
3305348,2020-01-25 20:44:25 UTC,view,5896418,1487580006300255120,,jessnail,49.21,606065697,4b69f615-157f-4776-a5e3-a3f0bed94e86
3305619,2020-01-25 20:46:28 UTC,view,5562318,1487580012902088873,,,19.05,435275373,138a6794-fe6d-4f26-86f2-36d25628b8da
3305777,2020-01-25 20:47:13 UTC,remove_from_cart,5886769,1487580006317032337,,,1.59,605902921,68c81d6f-d3d0-c793-4d44-9f294453e707
3306352,2020-01-25 20:51:57 UTC,view,5730212,1487580005268456287,,,10.63,598690775,fb0cb698-d09a-448e-b98b-d000929dda6c
3306576,2020-01-25 20:54:25 UTC,remove_from_cart,5851293,1525995662934540829,,,3.57,530564904,91e567b0-f29c-4bf2-b072-8171dac19856
3306819,2020-01-25 20:56:21 UTC,view,5816177,1602943681873052386,,grattol,5.24,268539029,d4589932-01af-452d-8b1d-a71ba6ddec9f
3307042,2020-01-25 20:58:47 UTC,remove_from_cart,5817693,1487580010872045658,,,1.03,591152593,d4a8cdb2-6264-4fd7-b56c-acac70e18e8c
3307219,2020-01-25 21:00:04 UTC,view,5856191,1487580006350586771,appliances.environment.vacuum,runail,24.44,557702611,e0c1ad7f-78a7-4a73-8a01-314baa3d5523
3307752,2020-01-25 21:05:15 UTC,remove_from_cart,5840375,1487580011585077370,,vilenta,2.21,542222658,b2cc5435-d0b2-430d-62e2-0f2dfd3eb558
3308128,2020-01-25 21:09:03 UTC,cart,5621740,1487580009605365797,,,0.27,292340147,61e1c30a-328d-475b-9745-5ffaa6b34c4e
3308250,2020-01-25 21:10:24 UTC,view,5878945,1487580013170524342,,,2.38,462787428,49ab20ca-d1de-4c3b-b480-3db3e8399de6
3308264,2020-01-25 21:10:32 UTC,view,5670733,2196456817641391019,,,1.43,579824048,9c3f49db-5d29-40d3-95fd-ff74b1437c7c
3308301,2020-01-25 21:10:50 UTC,view,5550110,1487580005595612013,,,3.0,606015026,bf5b3b2d-2258-45d4-a608-b97b91606da9
3308683,2020-01-25 21:14:55 UTC,cart,5838932,1487580005713052531,,ingarden,4.6,606015026,bf5b3b2d-2258-45d4-a608-b97b91606da9
3310287,2020-01-25 21:31:50 UTC,view,5809910,1602943681873052386,,grattol,5.24,554487877,cf470566-a046-45d2-92c7-ec23e0f84c2b
3310966,2020-01-25 21:39:12 UTC,remove_from_cart,5902280,1783999064103190764,,,12.22,523418374,1882708b-dec1-4ab2-9edb-d2a53d6a2936
3311002,2020-01-25 21:39:37 UTC,remove_from_cart,5769879,1487580013841613016,,kapous,3.65,606097964,597574f5-5d6e-46f4-acb4-cf5e9140034a
3311016,2020-01-25 21:39:43 UTC,cart,5843567,1783999071199952917,,,0.48,538192299,84a284f3-6bd8-4057-a681-98679794553c
3311430,2020-01-25 21:44:48 UTC,view,5741035,1487580013841613016,,concept,3.16,606102465,f04d6183-f864-4bab-8c37-e26743f41e9a
3312100,2020-01-25 21:51:51 UTC,remove_from_cart,5809230,1487580007675986893,,bpw.style,1.43,400349841,6d1514c4-6349-491c-acb7-44368f968abc
3312175,2020-01-25 21:52:52 UTC,view,5814052,1487580005092295511,,grattol,6.27,600812707,705eb182-5b2a-4df5-a4b4-dbd105866167
3312279,2020-01-25 21:54:13 UTC,cart,5809892,1602943681873052386,,grattol,4.76,277823974,c9cd43b8-f067-4a6c-b0e2-504dfa0ba0d9
3312462,2020-01-25 21:56:28 UTC,view,5839413,1487580006551913373,,lovely,3.16,548793152,7ee6d906-a09d-4ed6-b6df-fd2bd8b9d6bb
3313129,2020-01-25 22:04:54 UTC,view,5730220,1487580009387261981,,,7.78,597713993,477810f6-8f8a-4302-9b67-fddfcd92e42f
3314442,2020-01-25 22:22:02 UTC,view,5783782,1487580013950664926,,,13.49,606113419,ae466174-3fdf-4312-a690-7c1c1545f93d
3315569,2020-01-25 22:41:44 UTC,purchase,5844359,1487580013841613016,,,4.67,604871107,9a1ad8a5-3735-43c9-b5c9-4e3e2a491e92
3316064,2020-01-25 22:51:49 UTC,remove_from_cart,5683631,1487580005595612013,,,3.0,587553938,f7955f07-3019-4bf1-800b-15a502cf2d4b
3316151,2020-01-25 22:53:44 UTC,view,5812128,1542195323827388674,,art-visage,4.73,606110766,2a5a327a-9025-49ba-806b-2fe8e3e9b55d
3316449,2020-01-25 23:00:03 UTC,purchase,5784595,1658462125284131265,,uskusi,2.78,539130194,dba94c26-e2c0-47d6-9925-573e3373ae63
3316610,2020-01-25 23:04:29 UTC,view,5723490,1487580005134238553,,runail,2.62,600883651,4c2aa63e-7db0-47e1-bafc-e95ad8962c57
3317065,2020-01-25 23:19:42 UTC,cart,5773174,1487580005134238553,,runail,2.62,606122710,c7b59599-3c83-4043-bb1c-fd08db3fc06a
3317090,2020-01-25 23:20:29 UTC,cart,5823534,1487580004916134735,,,5.22,548503528,c221729f-9a5f-478a-984d-2e26871a28be
3317184,2020-01-25 23:23:52 UTC,view,5901872,2007399943458784057,apparel.glove,benovy,5.57,587547147,8e40b87a-dfb2-4716-9003-ef8e73b953b5
3317901,2020-01-25 23:45:45 UTC,view,5814046,1487580005092295511,,grattol,6.27,577096637,cf906396-8933-4a2d-803a-2acdd97f8189
3318561,2020-01-26 00:09:17 UTC,view,10073,1487580012717539489,,,2.27,590026031,d680b3a2-e5c8-4742-a7d9-cf550f72c64a
3318600,2020-01-26 00:10:54 UTC,remove_from_cart,5861104,1487580007659209676,,,0.32,565916089,3554d820-a054-4f70-b804-fec65cd8229f
3318836,2020-01-26 00:22:26 UTC,remove_from_cart,5565096,1487580005595612013,,,3.0,526412989,7e360527-fa25-46aa-bdfb-36fcab29194b
3318884,2020-01-26 00:23:17 UTC,remove_from_cart,5859206,1487580009496313889,,,2.86,526412989,7e360527-fa25-46aa-bdfb-36fcab29194b
3319346,2020-01-26 00:50:20 UTC,cart,5528911,2151191070908613477,,,1.0,575407139,6d8bd5fa-cf79-47e0-8d9c-50cdd377e3d6
3319824,2020-01-26 01:17:20 UTC,view,5839048,1487580005511725929,,,5.56,537680402,753fe17b-d0f4-4586-a7b2-834a021cb06b
3320105,2020-01-26 01:33:31 UTC,remove_from_cart,5854829,1602943681873052386,,grattol,5.24,571876506,dd864632-53f7-4db8-ac4e-8f48ac0819ad
3320359,2020-01-26 01:45:06 UTC,view,5915367,1487580013279576251,,relouis,4.81,606143360,6f3e2f87-a8d3-47f8-b38c-cc7e4f198e68
3321367,2020-01-26 02:46:56 UTC,view,5770135,1487580010645553231,,kosmekka,98.81,475533149,f0ee86be-f3f2-44ff-b610-7d7eef3d2409
3321576,2020-01-26 02:57:06 UTC,view,5733062,1487580004832248652,,beautix,9.37,606153129,bdbf1b44-6fa4-4769-9058-6f07503ee1e9
3321618,2020-01-26 02:59:06 UTC,view,5560754,1487580006300255120,,strong,194.44,605492064,c2d5ecaa-25a5-4600-b853-896c26383b76
3322272,2020-01-26 03:33:17 UTC,cart,5859415,1487580005671109489,,masura,2.37,597099960,cb889c25-6441-4eb1-a5e9-f6ec526dd2b3
3322408,2020-01-26 03:37:28 UTC,view,5921820,2115334439910245200,,,4.95,535007194,0a1ac82d-5e66-42be-ad1c-4098f076f9b0
3322414,2020-01-26 03:37:42 UTC,view,5903488,1487580010561667147,,oniq,10.32,597924683,9702bdff-09a0-44e2-82a5-74644154cf50
3323863,2020-01-26 04:26:50 UTC,remove_from_cart,5859180,1487580007432717250,,,2.19,562772732,f43aeab5-8b0a-421a-b302-85adbb6e732b
3323925,2020-01-26 04:28:44 UTC,remove_from_cart,5794056,1487580005511725929,,,5.56,585344585,349d8af2-c9e2-46c9-b5a5-6fbf29fc0a9e
3324600,2020-01-26 04:44:21 UTC,cart,5786482,1658462125284131265,,uskusi,3.97,605492064,1de7db98-4dd0-4c66-b547-a34687f91252
3325116,2020-01-26 04:54:45 UTC,cart,40112,1487580011383750769,,swarovski,2.06,517816185,a99b219e-ea06-409c-b428-ee5ba1d6a4ce
3325192,2020-01-26 04:55:53 UTC,remove_from_cart,5723513,1487580005134238553,,runail,2.62,567808708,32cdfc84-eba2-4beb-bcda-18288beec669
3325493,2020-01-26 05:05:06 UTC,view,5875295,1487580005092295511,,,7.22,518378817,2a984245-0bd7-4986-b2c1-cd2fa8d3bbf8
3325685,2020-01-26 05:10:08 UTC,view,5864589,1487580011702517887,,,59.05,348871334,c33ff8cd-96bc-4f69-b664-2c2023fdb2ef
3325812,2020-01-26 05:11:59 UTC,cart,5773361,1487580005134238553,,runail,2.62,518378817,2a984245-0bd7-4986-b2c1-cd2fa8d3bbf8
3325963,2020-01-26 05:14:59 UTC,cart,5822360,1487580005595612013,,,3.0,606167784,cfd62b60-e8cb-48a9-b112-6b242ae00574
3326348,2020-01-26 05:24:06 UTC,view,5887025,1487580013145358517,,,4.49,407203927,e815f892-a6e1-4057-b500-e0559af4f48e
3326985,2020-01-26 05:37:46 UTC,view,5816170,1602943681873052386,,grattol,5.24,568043471,113b5c4e-b092-4337-9c0f-e2475b8ce0a9
3327298,2020-01-26 05:44:17 UTC,view,5748491,1487580006350586771,appliances.environment.vacuum,,28.56,548767666,e1ad4d33-5c4e-40b2-9c7e-8b55e29d9f4d
3327453,2020-01-26 05:47:01 UTC,remove_from_cart,5787240,1487580005050352469,,haruyama,6.35,461550500,a062f07b-4eef-4266-8660-b3040ed412aa
3327488,2020-01-26 05:47:46 UTC,remove_from_cart,5914690,1487580005461394279,,bluesky,5.56,600291237,85243297-7b3a-4cfc-9d78-2043de402c43
3328220,2020-01-26 06:03:40 UTC,remove_from_cart,5712801,1487580007256556476,,,3.02,232441957,634d16de-f19c-4e66-8375-9e23c1a24642
3328512,2020-01-26 06:10:51 UTC,cart,5760783,1487580005134238553,,runail,2.62,433175855,1b105d20-5724-4c9f-8b45-e1f2f6f47c08
3329314,2020-01-26 06:23:58 UTC,view,5831587,1487580011702517887,,,20.48,559939934,96c46c12-232b-4996-9087-8f7318e0ca52
3329450,2020-01-26 06:26:15 UTC,view,5650591,1487580007936033754,,metzger,4.76,595771348,eae17783-b7ea-4350-86bc-71a240db6281
3330258,2020-01-26 06:36:27 UTC,cart,5724581,1487580005427839846,,irisk,2.48,582147027,b711f348-4621-45b7-a4a0-0706ee18ce96
3330322,2020-01-26 06:37:14 UTC,cart,5884473,2069804417665728971,,cosmoprofi,5.56,606196030,b7a10b6f-1ed7-431c-a473-4ddc54d69030
3331916,2020-01-26 06:57:36 UTC,cart,5916332,1487580007675986893,,,1.43,583916054,7c77659f-da89-417f-960d-4010ab67fbd8
3332029,2020-01-26 06:59:06 UTC,view,5921835,2115334439910245200,,,4.95,551456283,e37bbdbd-3963-375a-0674-9f98818bf51e
3332328,2020-01-26 07:02:49 UTC,cart,5843737,2235524494015856752,,,8.75,499932339,58837374-2edb-47ca-8510-7cb4db10e5c7
3332425,2020-01-26 07:03:55 UTC,cart,5856193,2193074740619379535,furniture.living_room.cabinet,runail,82.54,546434621,33fb86c7-e11b-4dee-a88d-f6c9ff0dc583
3332733,2020-01-26 07:07:37 UTC,remove_from_cart,5869149,1783999063314661546,,cosmoprofi,7.94,577665191,3adf3f49-2c8c-4e96-8f5d-7f2f4831bebe
3333187,2020-01-26 07:13:03 UTC,view,5723496,1487580005134238553,,runail,2.62,588667596,6bcdcaf3-6a54-4b98-b9c9-abc60f29e976
3334292,2020-01-26 07:27:04 UTC,view,5862566,1487580008145748965,,roubloff,1.87,512124921,ec172f29-2432-4b79-a8d4-8813e2bc859a
3334696,2020-01-26 07:32:58 UTC,view,5772712,1604427094756950459,,sophin,5.56,603419124,ac54d81d-9b87-4078-ad52-1a323c7226fd
3334764,2020-01-26 07:33:36 UTC,view,5774352,1783999064136745198,,runail,4.13,606214761,3c22b641-26d8-41af-81a0-647b1b09d4e5
3335028,2020-01-26 07:36:49 UTC,view,8098,1487580006350586771,appliances.environment.vacuum,,1.11,606215837,06dd6aac-2b2c-410b-b0f7-791ea510a010
3336001,2020-01-26 07:49:13 UTC,cart,5839637,1487580005671109489,,masura,2.37,569613022,432bcfa0-169f-42ac-99dd-34b6cfaae2c5
3336441,2020-01-26 07:55:12 UTC,remove_from_cart,5862648,2151191071051219817,,nagaraku,6.35,606216294,ac46195a-9a65-471e-b862-acbf76c71516
3336973,2020-01-26 08:00:15 UTC,view,5843849,2151191071051219817,,,5.87,469460922,9bf5efec-414e-41a8-aafe-153c4ed5dd47
3337342,2020-01-26 08:04:16 UTC,purchase,5775987,1783999063314661546,,,3.97,606218570,c7076642-9847-4265-a5b0-f2d81db9ac6c
3338185,2020-01-26 08:14:07 UTC,view,5855507,1487580006350586771,appliances.environment.vacuum,max,79.21,606228494,a6847510-611b-4e72-99cc-ae98c44c8887
3338655,2020-01-26 08:20:08 UTC,view,5850621,1602943681873052386,,grattol,5.24,436227791,de41b8f7-cead-4609-99a0-ecd3b202702e
3339138,2020-01-26 08:25:29 UTC,view,5906722,1542195323827388674,,estrade,4.81,541463815,9d570036-9f99-4331-90a5-4d582d1a482e
3339303,2020-01-26 08:27:00 UTC,view,5809560,1797122099068797194,,irisk,0.48,601937265,2cfc2c13-9fb7-494a-9b10-2912b027313b
3339305,2020-01-26 08:27:01 UTC,cart,5461,1487580006317032337,,,9.52,580962415,02a14a0d-c274-4667-8fdd-4b209d624b90
3339595,2020-01-26 08:29:46 UTC,remove_from_cart,5780210,1487580008246412266,,concept,4.84,605907904,b011496d-af66-4689-a3e7-a3ec6706ec22
3339605,2020-01-26 08:29:52 UTC,cart,5871008,1487580008800059394,,masura,6.02,606215569,eac77de3-afad-4f72-a71e-421877ba0adf
3339647,2020-01-26 08:30:24 UTC,view,5813248,1487580007986365405,,,13.97,581785574,351723f4-88c8-4f79-8d0f-8cf6b4f57e63
3340230,2020-01-26 08:35:37 UTC,view,5694897,1487580009076883471,,,1.27,606234227,50da1b0f-18b7-4047-8ccf-2b586216fcfa
3340384,2020-01-26 08:37:08 UTC,cart,5773609,1487580006317032337,,irisk,1.9,377642817,2238c7b1-87f6-427a-b8dc-d396dcbd3c03
3340968,2020-01-26 08:43:07 UTC,view,5816170,1602943681873052386,,grattol,5.24,375853042,a7acc7b5-5a40-4be3-89e9-92b5d44a9a7e
3341338,2020-01-26 08:46:29 UTC,view,5706486,1487580013950664926,,,11.67,582732242,34e3485c-0e79-4f14-b9f9-d4acc2f9686f
3341385,2020-01-26 08:46:54 UTC,purchase,5730206,1487580005092295511,,,10.32,605968660,c910f3ab-9aee-4e98-9d9d-b97366c6455b
3341861,2020-01-26 08:52:01 UTC,remove_from_cart,5831503,1487580013522845895,,,2.38,417456073,5c8753dd-1141-4c6c-acb8-4d6328f6add4
3341942,2020-01-26 08:52:48 UTC,view,5830655,1487580013950664926,,,18.89,604598185,eee80ea1-8ab9-4ccd-b6ed-275a6affdaf1
3342356,2020-01-26 08:56:50 UTC,view,5908758,1783999063314661546,,,9.52,498284386,544bcf57-90aa-4380-8c67-be4a763348cc
3342513,2020-01-26 08:58:01 UTC,view,5698561,1487580010125459512,,severina,1.98,545329682,5b5cde43-e5cf-4135-8b46-35c0de42b50d
3343432,2020-01-26 09:05:10 UTC,remove_from_cart,5799426,1487580013388628160,,,1.68,529906524,de928faa-bc26-4629-9e23-b2ff056e8536
3344526,2020-01-26 09:14:31 UTC,view,5809911,1602943681873052386,,grattol,5.24,489858403,f81700ab-3665-4f23-add5-07a30665616d
3344623,2020-01-26 09:15:20 UTC,remove_from_cart,5809908,1602943681873052386,,grattol,5.24,172368833,4d3bf7e0-114e-4f18-8db5-7fa5aaa9798a
3344720,2020-01-26 09:15:59 UTC,view,5649074,1487580005511725929,,,5.56,545329682,5b5cde43-e5cf-4135-8b46-35c0de42b50d
3345512,2020-01-26 09:22:27 UTC,view,5754991,1487580005092295511,,,6.19,392866980,ebebbb4c-6d1a-40c5-b67e-feb28279311c
3345532,2020-01-26 09:22:35 UTC,view,5649277,1487580005511725929,,,5.56,602941053,bd71d6e9-8ede-47b5-a666-171cc2722472
3345625,2020-01-26 09:23:28 UTC,remove_from_cart,5802165,1487580009143992338,,kapous,5.56,604871637,f286b4ac-6f9b-4b6a-a597-b578f6b4cac2
3347406,2020-01-26 09:42:22 UTC,view,5892110,1487580009471148064,,,2.7,347049187,fd495133-9237-401f-a1d5-9458cec130d6
3347551,2020-01-26 09:43:58 UTC,view,5848081,1487580013950664926,,,89.68,606263588,13a86fb5-fbe4-4822-b2e2-dc3dbfe31c81
3347917,2020-01-26 09:47:21 UTC,view,5809910,1602943681873052386,,grattol,5.24,528037311,cc62f5e9-3222-49b3-acc8-43752ec8199f
3347990,2020-01-26 09:48:01 UTC,remove_from_cart,5756335,1487580004916134735,,,6.35,605995267,45021e03-dd03-4f6d-a049-b9ad38aac670
3348079,2020-01-26 09:48:47 UTC,cart,5816383,1783999064103190764,,irisk,3.33,535061542,bdffccc2-2769-4c6a-964d-db3d8f036341
3349267,2020-01-26 09:59:12 UTC,remove_from_cart,5802441,2151191070908613477,,,2.16,486075986,b31584d1-7ee8-4288-82a1-2092d3d1f127
3349361,2020-01-26 09:59:42 UTC,view,5697068,1487580008657454075,,,2.22,606268471,eab4dfc8-c5ee-465a-9b16-0de02ce3ad8c
3349816,2020-01-26 10:03:36 UTC,view,3762,1487580005411062629,,cnd,19.37,606161303,55f7950e-813e-4d88-a7f5-2206537b5e75
3350108,2020-01-26 10:06:10 UTC,view,5739468,1487580008288355308,,kapous,5.95,585767901,a332bed2-ee5f-49f4-b857-0e576551cca0
3350230,2020-01-26 10:07:17 UTC,view,5820752,1487580006317032337,,,7.94,499569777,fad42f26-6ac2-4329-85cd-f54737b1d638
3350246,2020-01-26 10:07:25 UTC,cart,5875360,2084144451428549153,,,2.05,478770639,c7a7b748-bfce-4abf-9169-3b273d2fddbf
3350750,2020-01-26 10:11:08 UTC,purchase,5896184,1487580009051717646,,jessnail,28.41,564818418,665bf1ba-4185-4049-bdf6-e594444b23a4
3350807,2020-01-26 10:11:30 UTC,view,5724641,1487580005427839846,,irisk,2.48,528183194,63bf55bb-6388-4319-a751-812273d6daf3
3350915,2020-01-26 10:12:25 UTC,view,24330,1487580013053083824,stationery.cartrige,depilflax,3.02,605540731,2cff1f78-e1d0-467b-8ebf-e0a1632fb9ac
3351300,2020-01-26 10:15:36 UTC,purchase,5780720,1487580005092295511,,pole,5.56,469083295,5aeaf2b3-f39a-402c-929a-4fc925339d5b
3351372,2020-01-26 10:16:11 UTC,view,5773212,1487580005134238553,,runail,2.35,573015558,3be8dc56-b6b9-46f3-9ee5-523de5aa353e
3351383,2020-01-26 10:16:16 UTC,remove_from_cart,5802724,2151191071051219817,,,4.1,606186196,c55c9baf-863c-3406-1cf7-6dde15a104a3
3351399,2020-01-26 10:16:25 UTC,view,5768981,1487580006300255120,,irisk,82.54,434587345,54cdec38-2fad-44bb-86d7-aeff5b048d5f
3351439,2020-01-26 10:16:41 UTC,remove_from_cart,5829346,1487580011585077370,,farmstay,0.79,579779788,afd2bfa2-106f-464a-923f-31441d927921
3351518,2020-01-26 10:17:02 UTC,cart,5875320,1487580010100293687,,,0.92,606264179,7972f7e7-277b-4629-afb8-635074137fac
3351865,2020-01-26 10:19:53 UTC,cart,5666626,1487580005268456287,,,6.35,606266365,25b0b5d9-4f69-4f96-8464-08feb3b28fbe
3352080,2020-01-26 10:21:56 UTC,cart,5700037,1487580009286598681,,runail,0.4,603343836,bcaf5c51-e5b7-41ca-864d-758b86883ce1
3352798,2020-01-26 10:27:44 UTC,view,5863908,1487580008246412266,,farmavita,17.94,537679105,34fe2e05-ba0e-49a9-9be3-f2dd2c6e6b7e
3353313,2020-01-26 10:31:01 UTC,remove_from_cart,5753875,1487580012096782476,,,5.4,489426978,c1ef6257-4b21-4d4a-af6d-c6c9bda970a5
3353643,2020-01-26 10:33:23 UTC,remove_from_cart,5677465,1487580013732561106,,estel,1.03,606277513,7c9167f4-c674-4d63-9cd3-ed54a671f200
3353709,2020-01-26 10:33:56 UTC,view,5853234,1487580005134238553,,runail,3.17,606272458,3950adbd-0384-4f52-a2b6-06e1688a4f73
3354703,2020-01-26 10:40:36 UTC,view,5854571,1487580009177546772,,jessnail,53.17,604321367,f19b1833-5afd-4484-b578-3d75160478ee
3354884,2020-01-26 10:41:55 UTC,remove_from_cart,5902897,1487580007675986893,,,1.59,417086844,21cc83a9-7810-46d7-b097-3927e61865c4
3355207,2020-01-26 10:44:10 UTC,view,5877452,1487580006300255120,,jessnail,44.29,253028591,17a3c86c-cdb0-48e4-91f5-eb01c2c0d62f
